hotel,arrival_date_month,country,total_night_stay,latitude,longitude
Resort Hotel,September,250,2,46.227638,2.213749
Resort Hotel,September,250,2,46.227638,2.213749
Resort Hotel,September,250,2,46.227638,2.213749
Resort Hotel,September,250,2,46.227638,2.213749
Resort Hotel,September,250,2,46.227638,2.213749
Resort Hotel,September,250,2,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,2,46.227638,2.213749
Resort Hotel,September,250,0,46.227638,2.213749
Resort Hotel,September,250,1,46.227638,2.213749
Resort Hotel,September,250,2,46.227638,2.213749
Resort Hotel,October,250,1,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,3,46.227638,2.213749
Resort Hotel,September,250,7,46.227638,2.213749
Resort Hotel,September,250,10,46.227638,2.213749
Resort Hotel,October,250,4,46.227638,2.213749
Resort Hotel,October,250,1,46.227638,2.213749
Resort Hotel,September,250,7,46.227638,2.213749
Resort Hotel,September,250,9,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,1,46.227638,2.213749
Resort Hotel,October,250,1,46.227638,2.213749
Resort Hotel,October,250,12,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,7,46.227638,2.213749
Resort Hotel,October,250,2,46.227638,2.213749
Resort Hotel,October,250,10,46.227638,2.213749
Resort Hotel,October,250,4,46.227638,2.213749
Resort Hotel,October,250,6,46.227638,2.213749
Resort Hotel,November,250,3,46.227638,2.213749
Resort Hotel,November,250,6,46.227638,2.213749
Resort Hotel,November,250,6,46.227638,2.213749
Resort Hotel,November,250,1,46.227638,2.213749
Resort Hotel,November,250,6,46.227638,2.213749
Resort Hotel,November,250,9,46.227638,2.213749
Resort Hotel,November,250,13,46.227638,2.213749
Resort Hotel,November,250,13,46.227638,2.213749
Resort Hotel,November,250,13,46.227638,2.213749
Resort Hotel,November,250,13,46.227638,2.213749
Resort Hotel,November,250,13,46.227638,2.213749
Resort Hotel,November,250,1,46.227638,2.213749
Resort Hotel,November,250,5,46.227638,2.213749
Resort Hotel,November,250,2,46.227638,2.213749
Resort Hotel,November,250,2,46.227638,2.213749
Resort Hotel,November,250,3,46.227638,2.213749
Resort Hotel,November,250,13,46.227638,2.213749
Resort Hotel,November,250,3,46.227638,2.213749
Resort Hotel,November,250,1,46.227638,2.213749
Resort Hotel,May,250,6,46.227638,2.213749
Resort Hotel,November,250,28,46.227638,2.213749
Resort Hotel,December,250,1,46.227638,2.213749
Resort Hotel,December,250,3,46.227638,2.213749
Resort Hotel,December,250,3,46.227638,2.213749
Resort Hotel,December,250,2,46.227638,2.213749
Resort Hotel,December,250,1,46.227638,2.213749
Resort Hotel,December,250,7,46.227638,2.213749
Resort Hotel,December,250,1,46.227638,2.213749
Resort Hotel,December,250,3,46.227638,2.213749
Resort Hotel,December,250,1,46.227638,2.213749
Resort Hotel,December,250,4,46.227638,2.213749
Resort Hotel,December,250,7,46.227638,2.213749
Resort Hotel,December,250,7,46.227638,2.213749
Resort Hotel,December,250,6,46.227638,2.213749
Resort Hotel,December,250,1,46.227638,2.213749
Resort Hotel,December,250,4,46.227638,2.213749
Resort Hotel,December,250,4,46.227638,2.213749
Resort Hotel,December,250,2,46.227638,2.213749
Resort Hotel,December,250,3,46.227638,2.213749
Resort Hotel,December,250,2,46.227638,2.213749
Resort Hotel,December,250,3,46.227638,2.213749
Resort Hotel,December,250,4,46.227638,2.213749
Resort Hotel,January,250,2,46.227638,2.213749
Resort Hotel,January,250,1,46.227638,2.213749
Resort Hotel,December,250,6,46.227638,2.213749
Resort Hotel,January,250,1,46.227638,2.213749
Resort Hotel,January,250,4,46.227638,2.213749
Resort Hotel,January,250,10,46.227638,2.213749
Resort Hotel,January,250,7,46.227638,2.213749
Resort Hotel,January,250,7,46.227638,2.213749
Resort Hotel,January,250,4,46.227638,2.213749
Resort Hotel,January,250,2,46.227638,2.213749
Resort Hotel,January,250,1,46.227638,2.213749
Resort Hotel,January,250,1,46.227638,2.213749
Resort Hotel,January,250,1,46.227638,2.213749
Resort Hotel,January,250,3,46.227638,2.213749
Resort Hotel,January,250,6,46.227638,2.213749
Resort Hotel,January,250,1,46.227638,2.213749
Resort Hotel,January,250,1,46.227638,2.213749
Resort Hotel,January,250,1,46.227638,2.213749
Resort Hotel,January,250,4,46.227638,2.213749
Resort Hotel,January,250,1,46.227638,2.213749
Resort Hotel,January,250,3,46.227638,2.213749
Resort Hotel,January,250,7,46.227638,2.213749
Resort Hotel,January,250,7,46.227638,2.213749
Resort Hotel,January,250,3,46.227638,2.213749
Resort Hotel,January,250,2,46.227638,2.213749
Resort Hotel,January,250,6,46.227638,2.213749
Resort Hotel,February,250,4,46.227638,2.213749
Resort Hotel,February,250,1,46.227638,2.213749
Resort Hotel,February,250,6,46.227638,2.213749
Resort Hotel,February,250,4,46.227638,2.213749
Resort Hotel,February,250,1,46.227638,2.213749
Resort Hotel,February,250,2,46.227638,2.213749
Resort Hotel,February,250,2,46.227638,2.213749
Resort Hotel,February,250,1,46.227638,2.213749
Resort Hotel,February,250,1,46.227638,2.213749
Resort Hotel,February,250,2,46.227638,2.213749
Resort Hotel,January,250,14,46.227638,2.213749
Resort Hotel,February,250,1,46.227638,2.213749
Resort Hotel,February,250,8,46.227638,2.213749
Resort Hotel,February,250,7,46.227638,2.213749
Resort Hotel,February,250,7,46.227638,2.213749
Resort Hotel,February,250,2,46.227638,2.213749
Resort Hotel,February,250,3,46.227638,2.213749
Resort Hotel,February,250,7,46.227638,2.213749
Resort Hotel,February,250,7,46.227638,2.213749
Resort Hotel,February,250,7,46.227638,2.213749
Resort Hotel,February,250,7,46.227638,2.213749
Resort Hotel,February,250,14,46.227638,2.213749
Resort Hotel,February,250,4,46.227638,2.213749
Resort Hotel,February,250,6,46.227638,2.213749
Resort Hotel,February,250,1,46.227638,2.213749
Resort Hotel,February,250,1,46.227638,2.213749
Resort Hotel,February,250,2,46.227638,2.213749
Resort Hotel,February,250,2,46.227638,2.213749
Resort Hotel,February,250,1,46.227638,2.213749
Resort Hotel,February,250,2,46.227638,2.213749
Resort Hotel,February,250,8,46.227638,2.213749
Resort Hotel,February,250,6,46.227638,2.213749
Resort Hotel,February,250,7,46.227638,2.213749
Resort Hotel,February,250,21,46.227638,2.213749
Resort Hotel,February,250,3,46.227638,2.213749
Resort Hotel,February,250,7,46.227638,2.213749
Resort Hotel,February,250,28,46.227638,2.213749
Resort Hotel,March,250,4,46.227638,2.213749
Resort Hotel,March,250,1,46.227638,2.213749
Resort Hotel,March,250,7,46.227638,2.213749
Resort Hotel,March,250,5,46.227638,2.213749
Resort Hotel,February,250,21,46.227638,2.213749
Resort Hotel,March,250,6,46.227638,2.213749
Resort Hotel,March,250,6,46.227638,2.213749
Resort Hotel,March,250,1,46.227638,2.213749
Resort Hotel,March,250,1,46.227638,2.213749
Resort Hotel,March,250,7,46.227638,2.213749
Resort Hotel,March,250,2,46.227638,2.213749
Resort Hotel,March,250,6,46.227638,2.213749
Resort Hotel,March,250,6,46.227638,2.213749
Resort Hotel,March,250,1,46.227638,2.213749
Resort Hotel,March,250,10,46.227638,2.213749
Resort Hotel,March,250,3,46.227638,2.213749
Resort Hotel,March,250,3,46.227638,2.213749
Resort Hotel,March,250,2,46.227638,2.213749
Resort Hotel,March,250,1,46.227638,2.213749
Resort Hotel,March,250,2,46.227638,2.213749
Resort Hotel,February,250,28,46.227638,2.213749
Resort Hotel,March,250,2,46.227638,2.213749
Resort Hotel,March,250,4,46.227638,2.213749
Resort Hotel,March,250,4,46.227638,2.213749
Resort Hotel,March,250,2,46.227638,2.213749
Resort Hotel,March,250,1,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,5,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,7,46.227638,2.213749
Resort Hotel,April,250,6,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,5,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,4,46.227638,2.213749
Resort Hotel,April,250,7,46.227638,2.213749
Resort Hotel,March,250,11,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,9,46.227638,2.213749
Resort Hotel,April,250,2,46.227638,2.213749
Resort Hotel,April,250,7,46.227638,2.213749
Resort Hotel,April,250,0,46.227638,2.213749
Resort Hotel,April,250,2,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,6,46.227638,2.213749
Resort Hotel,April,250,6,46.227638,2.213749
Resort Hotel,April,250,8,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,7,46.227638,2.213749
Resort Hotel,April,250,2,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,April,250,5,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,2,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,April,250,2,46.227638,2.213749
Resort Hotel,April,250,2,46.227638,2.213749
Resort Hotel,April,250,2,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,May,250,3,46.227638,2.213749
Resort Hotel,April,250,4,46.227638,2.213749
Resort Hotel,April,250,4,46.227638,2.213749
Resort Hotel,April,250,4,46.227638,2.213749
Resort Hotel,April,250,7,46.227638,2.213749
Resort Hotel,April,250,4,46.227638,2.213749
Resort Hotel,April,250,4,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,April,250,2,46.227638,2.213749
Resort Hotel,April,250,2,46.227638,2.213749
Resort Hotel,April,250,6,46.227638,2.213749
Resort Hotel,April,250,1,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,April,250,6,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,April,250,3,46.227638,2.213749
Resort Hotel,April,250,7,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,April,250,7,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,6,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,5,46.227638,2.213749
Resort Hotel,May,250,4,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,4,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,5,46.227638,2.213749
Resort Hotel,May,250,3,46.227638,2.213749
Resort Hotel,May,250,3,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,3,46.227638,2.213749
Resort Hotel,May,250,7,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,2,46.227638,2.213749
Resort Hotel,May,250,1,46.227638,2.213749
Resort Hotel,May,250,3,46.227638,2.213749
Resort Hotel,June,250,1,46.227638,2.213749
Resort Hotel,June,250,1,46.227638,2.213749
Resort Hotel,May,250,7,46.227638,2.213749
Resort Hotel,May,250,7,46.227638,2.213749
Resort Hotel,May,250,3,46.227638,2.213749
Resort Hotel,May,250,3,46.227638,2.213749
Resort Hotel,May,250,7,46.227638,2.213749
Resort Hotel,May,250,7,46.227638,2.213749
Resort Hotel,May,250,4,46.227638,2.213749
Resort Hotel,May,250,4,46.227638,2.213749
Resort Hotel,May,250,5,46.227638,2.213749
Resort Hotel,May,250,5,46.227638,2.213749
Resort Hotel,May,250,5,46.227638,2.213749
Resort Hotel,May,250,5,46.227638,2.213749
Resort Hotel,June,250,1,46.227638,2.213749
Resort Hotel,June,250,1,46.227638,2.213749
Resort Hotel,May,250,9,46.227638,2.213749
Resort Hotel,June,250,6,46.227638,2.213749
Resort Hotel,June,250,7,46.227638,2.213749
Resort Hotel,June,250,2,46.227638,2.213749
Resort Hotel,June,250,2,46.227638,2.213749
Resort Hotel,June,250,4,46.227638,2.213749
Resort Hotel,June,250,4,46.227638,2.213749
Resort Hotel,June,250,2,46.227638,2.213749
Resort Hotel,June,250,4,46.227638,2.213749
Resort Hotel,June,250,3,46.227638,2.213749
Resort Hotel,June,250,7,46.227638,2.213749
Resort Hotel,June,250,1,46.227638,2.213749
Resort Hotel,June,250,5,46.227638,2.213749
Resort Hotel,June,250,5,46.227638,2.213749
Resort Hotel,June,250,3,46.227638,2.213749
Resort Hotel,June,250,0,46.227638,2.213749
Resort Hotel,June,250,0,46.227638,2.213749
Resort Hotel,June,250,0,46.227638,2.213749
Resort Hotel,June,250,5,46.227638,2.213749
Resort Hotel,June,250,2,46.227638,2.213749
Resort Hotel,June,250,2,46.227638,2.213749
Resort Hotel,June,250,2,46.227638,2.213749
Resort Hotel,June,250,6,46.227638,2.213749
Resort Hotel,June,250,3,46.227638,2.213749
Resort Hotel,July,250,1,46.227638,2.213749
Resort Hotel,June,250,9,46.227638,2.213749
Resort Hotel,June,250,9,46.227638,2.213749
Resort Hotel,June,250,5,46.227638,2.213749
Resort Hotel,July,250,4,46.227638,2.213749
Resort Hotel,July,250,4,46.227638,2.213749
Resort Hotel,July,250,2,46.227638,2.213749
Resort Hotel,July,250,7,46.227638,2.213749
Resort Hotel,July,250,2,46.227638,2.213749
Resort Hotel,July,250,3,46.227638,2.213749
Resort Hotel,July,250,1,46.227638,2.213749
Resort Hotel,July,250,6,46.227638,2.213749
Resort Hotel,July,250,10,46.227638,2.213749
Resort Hotel,July,250,7,46.227638,2.213749
Resort Hotel,July,250,2,46.227638,2.213749
Resort Hotel,July,250,1,46.227638,2.213749
Resort Hotel,July,250,1,46.227638,2.213749
Resort Hotel,July,250,1,46.227638,2.213749
Resort Hotel,July,250,3,46.227638,2.213749
Resort Hotel,July,250,3,46.227638,2.213749
Resort Hotel,July,250,3,46.227638,2.213749
Resort Hotel,July,250,7,46.227638,2.213749
Resort Hotel,July,250,1,46.227638,2.213749
Resort Hotel,July,250,7,46.227638,2.213749
Resort Hotel,July,250,7,46.227638,2.213749
Resort Hotel,July,250,1,46.227638,2.213749
Resort Hotel,July,250,6,46.227638,2.213749
Resort Hotel,August,250,4,46.227638,2.213749
Resort Hotel,August,250,2,46.227638,2.213749
Resort Hotel,August,250,1,46.227638,2.213749
Resort Hotel,August,250,2,46.227638,2.213749
Resort Hotel,August,250,7,46.227638,2.213749
Resort Hotel,August,250,7,46.227638,2.213749
Resort Hotel,August,250,4,46.227638,2.213749
Resort Hotel,August,250,6,46.227638,2.213749
Resort Hotel,August,250,6,46.227638,2.213749
Resort Hotel,August,250,6,46.227638,2.213749
Resort Hotel,August,250,6,46.227638,2.213749
Resort Hotel,August,250,10,46.227638,2.213749
Resort Hotel,August,250,10,46.227638,2.213749
Resort Hotel,August,250,10,46.227638,2.213749
Resort Hotel,August,250,2,46.227638,2.213749
Resort Hotel,July,250,14,46.227638,2.213749
Resort Hotel,August,250,2,46.227638,2.213749
Resort Hotel,August,250,1,46.227638,2.213749
Resort Hotel,August,250,3,46.227638,2.213749
Resort Hotel,August,250,6,46.227638,2.213749
Resort Hotel,August,250,8,46.227638,2.213749
Resort Hotel,August,250,6,46.227638,2.213749
Resort Hotel,August,250,8,46.227638,2.213749
Resort Hotel,August,250,6,46.227638,2.213749
Resort Hotel,August,250,6,46.227638,2.213749
Resort Hotel,August,250,6,46.227638,2.213749
Resort Hotel,August,250,4,46.227638,2.213749
Resort Hotel,August,250,1,46.227638,2.213749
Resort Hotel,August,250,16,46.227638,2.213749
Resort Hotel,August,250,16,46.227638,2.213749
Resort Hotel,August,250,4,46.227638,2.213749
Resort Hotel,August,250,1,46.227638,2.213749
Resort Hotel,August,250,2,46.227638,2.213749
Resort Hotel,August,250,3,46.227638,2.213749
Resort Hotel,August,250,1,46.227638,2.213749
Resort Hotel,August,250,6,46.227638,2.213749
Resort Hotel,August,250,7,46.227638,2.213749
Resort Hotel,August,250,3,46.227638,2.213749
Resort Hotel,August,250,3,46.227638,2.213749
Resort Hotel,August,250,0,46.227638,2.213749
Resort Hotel,August,250,8,46.227638,2.213749
